artists_id,danceability,energy,valence,tempo,loudness,acousticness,instrumentalness,liveness,speechiness,duration_ms
[816890],0.5,0.5770000000000001,0.851,118.402,-10.566,0.402,2.01e-06,0.922,0.056,180333
[59156],0.541,0.438,0.482,94.786,-10.854,0.453,0.00627,0.398,0.209,378907
[166785],0.454,0.17,0.383,114.746,-19.346,0.8859999999999999,0.00104,0.114,0.0311,172893
[79016],0.498,0.102,0.263,75.52,-11.698,0.981,0.0,0.111,0.0367,178067
[921965],0.569,0.54,0.797,118.366,-11.022,0.691,0.883,0.905,0.0365,132480
[413524],0.747,0.448,0.608,127.689,-11.522,0.0904,0.000185,0.0631,0.0345,313707
[75747],0.531,0.423,0.55,128.754,-10.872,0.00172,3.55e-06,0.309,0.0992,234933
"[14651, 87113]",0.313,0.179,0.449,146.57,-17.928,0.887,8.840000000000001e-05,0.127,0.0362,119733
[777210],0.693,0.338,0.62,136.468,-15.322,0.45,1.07e-06,0.0734,0.04,260200
[807428],0.467,0.8540000000000001,0.7090000000000001,184.996,-5.255,0.35100000000000003,1.89e-06,0.313,0.0955,305067
[583959],0.4,0.0625,0.238,66.663,-19.592,0.926,0.000446,0.095,0.0389,171967
[209142],0.8140000000000001,0.299,0.628,115.331,-17.285999999999998,0.146,0.000284,0.114,0.0485,225347
[754032],0.629,0.545,0.735,162.438,-11.466,0.473,5.08e-05,0.0854,0.0348,177427
[163229],0.6940000000000001,0.631,0.885,119.626,-7.575,0.436,5.7399999999999986e-05,0.487,0.0284,251680
[318085],0.285,0.922,0.472,198.063,-1.932,0.237,0.0,0.159,0.247,160747
[401114],0.63,0.436,0.601,169.142,-12.507,0.302,0.00019,0.117,0.0426,340160
[32401],0.4920000000000001,0.241,0.4920000000000001,84.035,-15.083,0.867,0.7490000000000001,0.09,0.0543,100467
[600069],0.6679999999999999,0.13,0.565,95.484,-14.839,0.775,2.27e-05,0.146,0.033,172560
[114342],0.421,0.7509999999999999,0.789,89.839,-9.584,0.2,0.0,0.17,0.0472,145867
[232564],0.65,0.507,0.6679999999999999,159.828,-8.582,0.21600000000000005,0.00356,0.0642,0.0382,225227
[314113],0.375,0.278,0.425,81.995,-14.149,0.931,0.0043100000000000005,0.15,0.0417,208133
[26350],0.363,0.0685,0.128,81.896,-26.882,0.993,0.923,0.0663,0.0484,552467
[502398],0.52,0.608,0.848,177.34799999999996,-9.577,0.634,0.000234,0.29600000000000004,0.0832,164093
[325357],0.505,0.698,0.599,115.013,-5.563,0.33,0.0887,0.0966,0.0297,243132
[840402],0.235,0.519,0.177,146.795,-7.644,0.17,0.743,0.116,0.032,344933
[651187],0.309,0.748,0.616,179.419,-11.524,0.0172,0.0,0.596,0.062,220893
[775406],0.48,0.384,0.194,152.184,-12.705,0.181,0.105,0.124,0.0304,345133
[958533],0.517,0.353,0.6829999999999999,135.063,-18.049,0.182,0.591,0.109,0.0546,116493
[258000],0.451,0.55,0.594,80.001,-8.137,0.0108,0.0,0.0737,0.262,227960
[926108],0.645,0.693,0.5529999999999999,97.555,-6.481,0.0811,1.22e-05,0.175,0.0344,256600
[563390],0.693,0.594,0.192,123.932,-6.408,0.13,0.0,0.115,0.0325,244107
[809999],0.475,0.912,0.5920000000000001,137.805,-7.023,3.78e-05,2.25e-05,0.0806,0.058,219893
[932665],0.421,0.7340000000000001,0.34,168.77200000000005,-8.692,0.0688,0.0,0.974,0.0511,262560
[346336],0.41,0.232,0.156,75.512,-15.312,0.115,0.00707,0.7929999999999999,0.0288,442040
[66915],0.399,0.7809999999999999,0.526,176.477,-7.295,0.449,0.0,0.18600000000000005,0.0468,231040
[940246],0.581,0.933,0.735,146.92700000000005,-5.2189999999999985,0.0125,0.0,0.195,0.0953,282680
[293896],0.61,0.759,0.428,102.016,-8.959,0.206,0.00823,0.205,0.0296,245693
[490549],0.229,0.418,0.188,78.24,-10.755,0.0132,0.0061600000000000005,0.114,0.0296,169267
[49026],0.524,0.912,0.499,155.921,-3.755,0.000374,0.0424,0.302,0.0315,275467
[189644],0.416,0.341,0.7759999999999999,177.229,-10.749,0.8640000000000001,0.0,0.7240000000000001,0.0391,123360
[158656],0.451,0.875,0.629,148.49200000000005,-4.636,0.0058,3.82e-05,0.194,0.0302,227507
[379125],0.449,0.618,0.7490000000000001,206.899,-12.037,0.232,7.49e-06,0.693,0.155,196644
[808198],0.598,0.229,0.453,138.55200000000002,-16.059,0.823,0.000367,0.303,0.0365,346213
[81832],0.384,0.287,0.349,105.085,-14.55,0.318,0.000223,0.192,0.0385,281333
[291043],0.431,0.979,0.376,105.514,-3.624,0.0177,4.36e-06,0.985,0.111,301667
[592954],0.439,0.454,0.354,204.263,-8.669,0.279,0.0,0.123,0.0308,249360
[868628],0.431,0.8290000000000001,0.35600000000000004,131.891,-7.712999999999999,7.33e-06,0.03,0.086,0.0491,248707
[822913],0.422,0.5589999999999999,0.258,142.744,-8.721,0.0461,0.0,0.498,0.0314,219120
[290775],0.439,0.513,0.509,145.95600000000005,-12.777,0.611,1.13e-06,0.303,0.0668,391173
[961427],0.46,0.423,0.121,129.906,-14.704,0.266,0.909,0.107,0.0528,162200
[2165952],0.5660000000000001,0.438,0.6920000000000001,117.127,-7.564,0.809,0.0,0.212,0.0367,136907
[572327],0.67,0.5579999999999999,0.63,80.51100000000002,-9.159,0.238,0.0,0.106,0.0251,173493
[690254],0.5670000000000001,0.687,0.625,99.93,-10.536,0.29,0.426,0.121,0.0435,267480
[245250],0.757,0.688,0.7040000000000001,155.994,-4.546,0.226,0.0,0.237,0.112,159547
[327735],0.623,0.38,0.46,144.882,-15.220999999999998,0.0476,0.0,0.3,0.0309,270227
[291043],0.482,0.913,0.5760000000000001,143.485,-4.727,0.00513,0.000252,0.26,0.108,309560
[816900],0.6409999999999999,0.78,0.746,94.228,-6.675,0.0671,0.00181,0.0562,0.0351,210480
[946137],0.547,0.395,0.234,129.466,-13.017,0.8,0.0147,0.295,0.0346,296027
[428717],0.506,0.948,0.934,130.195,-5.626,0.727,0.0,0.0904,0.105,160400
[181694],0.78,0.426,0.961,103.307,-12.594,0.979,0.5,0.0698,0.215,150307
[351733],0.516,0.989,0.149,135.053,-7.206,0.000407,0.355,0.6970000000000001,0.0754,226733
[44290],0.638,0.214,0.399,116.426,-14.185,0.769,0.0,0.0982,0.0532,357520
[781423],0.478,0.215,0.3670000000000001,80.263,-21.533,0.828,0.904,0.219,0.0368,369627
"[208076, 262255]",0.424,0.423,0.25,96.051,-10.004,0.722,1.57e-06,0.118,0.0261,259573
[170369],0.489,0.934,0.6679999999999999,94.007,-4.355,4.54e-05,0.129,0.29,0.0402,194493
[177060],0.574,0.81,0.787,127.57,-11.559,0.006840000000000001,0.8,0.248,0.0323,147333
[267411],0.648,0.198,0.7509999999999999,93.721,-16.81,0.948,0.0,0.289,0.0491,129840
[479028],0.477,0.0781,0.257,103.266,-15.735,0.967,2.33e-06,0.12,0.0363,223533
[813392],0.26,0.278,0.37,99.845,-15.274,0.79,0.00432,0.264,0.0296,148480
[141838],0.7020000000000001,0.466,0.725,94.371,-10.853,0.174,0.00152,0.217,0.0323,223267
[807869],0.5670000000000001,0.879,0.743,121.986,-4.704,0.00615,1.44e-05,0.35600000000000004,0.0561,186453
[605375],0.623,0.387,0.189,115.362,-9.537,0.5489999999999999,0.0,0.0764,0.0316,305093
[500992],0.552,0.841,0.7090000000000001,121.51,-5.22,0.008320000000000001,0.0033,0.07400000000000001,0.0326,254040
[187478],0.643,0.534,0.6729999999999999,75.64399999999998,-12.095,0.354,0.000517,0.0511,0.0266,250840
[215997],0.605,0.39,0.229,95.957,-10.673,0.725,0.00202,0.109,0.028,213587
[350840],0.645,0.341,0.496,72.48100000000002,-12.636,0.414,1.21e-05,0.0654,0.0337,217867
[270667],0.151,0.8540000000000001,0.287,181.264,-4.508,0.00179,0.000851,0.0878,0.052000000000000005,267573
[762885],0.409,0.855,0.66,172.91099999999997,-3.599,0.000207,2.81e-05,0.0818,0.0477,179360
[238115],0.433,0.573,0.77,92.671,-8.217,0.39,0.0,0.282,0.0402,173787
[70800],0.415,0.958,0.35600000000000004,165.828,-3.886,0.0078,3.9e-05,0.154,0.116,307493
[2592086],0.8190000000000001,0.458,0.232,122.981,-10.223,0.5820000000000001,0.173,0.128,0.16699999999999998,268893
[391933],0.486,0.487,0.373,81.97200000000002,-11.633,0.445,1.44e-05,0.0648,0.0341,282013
[772526],0.32,0.49,0.6990000000000001,168.09900000000005,-10.716,0.807,2.58e-05,0.374,0.0374,142360
[69402],0.8809999999999999,0.733,0.943,125.988,-6.434,0.129,0.000112,0.0371,0.0371,383333
[350840],0.753,0.39,0.795,113.963,-14.554,0.635,0.0,0.0677,0.0364,207667
[2264745],0.6679999999999999,0.892,0.478,95.927,-3.0010000000000003,0.298,0.0,0.735,0.0645,159011
[104314],0.414,0.94,0.6459999999999999,116.138,-6.142,0.013,0.154,0.0821,0.0428,313319
[189644],0.7040000000000001,0.0746,0.479,119.643,-19.583,0.737,0.0,0.0906,0.0434,158027
[923323],0.544,0.877,0.5329999999999999,99.027,-4.923,0.00394,1.49e-05,0.158,0.0279,233933
[394806],0.442,0.0646,0.201,174.021,-21.214,0.951,1.6100000000000002e-05,0.128,0.0518,219973
[792507],0.3,0.116,0.081,118.269,-17.027,0.897,0.00294,0.101,0.0355,190347
[640675],0.583,0.141,0.391,141.217,-18.288,0.7859999999999999,0.919,0.134,0.0451,180373
[409968],0.461,0.413,0.368,171.18599999999995,-12.555,0.141,0.0,0.1,0.0432,209933
[3391937],0.7020000000000001,0.5329999999999999,0.173,124.979,-8.333,0.0362,5.12e-06,0.0831,0.0855,272667
[85397],0.887,0.774,0.826,113.0,-6.108,0.00933,0.0213,0.159,0.0434,182813
[2873356],0.632,0.284,0.16699999999999998,79.024,-9.319,0.792,0.000704,0.109,0.0315,195083
[825208],0.685,0.221,0.496,114.236,-13.098,0.969,0.026,0.0997,0.0469,253393
"[3314964, 2570457]",0.6890000000000001,0.505,0.312,99.017,-6.3889999999999985,0.158,0.0,0.138,0.0933,217293
[814871],0.368,0.267,0.297,84.598,-11.696,0.122,0.00518,0.099,0.0281,456173
[1055021],0.659,0.591,0.7070000000000001,121.14,-6.712999999999999,0.441,0.0008609999999999999,0.0862,0.0313,245640
[555695],0.6629999999999999,0.872,0.914,91.819,-8.449,0.417,0.0,0.131,0.0515,303200
[1908947],0.313,0.889,0.959,186.27,-5.255,0.228,0.00478,0.295,0.0489,135640
[752770],0.773,0.512,0.721,139.034,-3.845,0.141,0.0,0.0712,0.0887,235560
[816890],0.452,0.514,0.625,123.26,-7.9,0.909,1.99e-05,0.3670000000000001,0.0332,108000
[570061],0.616,0.911,0.5760000000000001,97.295,-7.0470000000000015,0.0827,0.0209,0.115,0.0668,236840
[2040645],0.401,0.5670000000000001,0.362,171.05900000000003,-9.131,0.171,0.00859,0.103,0.0355,217973
[2766592],0.5579999999999999,0.916,0.85,142.984,-3.145,0.0278,0.0,0.0296,0.0839,199720
[291043],0.277,0.652,0.19,117.724,-9.569,0.0482,0.048,0.119,0.053,490893
[996127],0.664,0.561,0.713,150.093,-7.0310000000000015,0.0026100000000000003,0.0,0.0764,0.0495,203672
[1168958],0.711,0.954,0.897,124.982,-7.914,0.000303,0.8340000000000001,0.07,0.0707,284093
[509524],0.477,0.607,0.64,87.301,-8.33,0.256,0.146,0.107,0.0471,258800
[801101],0.616,0.374,0.378,83.272,-14.753,0.764,0.0814,0.249,0.0258,291913
[1535255],0.2,0.334,0.0438,113.103,-12.765,0.86,0.79,0.0961,0.0419,365200
"[816890, 838300]",0.502,0.191,0.361,76.734,-13.812,0.8809999999999999,0.000195,0.196,0.03,135267
[5953],0.386,0.713,0.11,135.844,-9.186,0.0919,0.00244,0.276,0.0427,428427
[296802],0.741,0.28,0.642,118.746,-11.564,0.8079999999999999,0.0,0.0949,0.0449,186867
[514563],0.327,0.918,0.107,161.088,-5.067,0.000337,0.246,0.0679,0.0623,414960
[339624],0.36,0.868,0.762,148.547,-9.085,0.0709,0.000909,0.233,0.041,426733
[137401],0.644,0.459,0.852,92.801,-11.702,0.657,0.0,0.0876,0.0322,137493
"[5307, 866491]",0.552,0.403,0.394,67.531,-11.791,0.402,3.78e-06,0.0617,0.16699999999999998,321360
[260212],0.634,0.804,0.263,119.775,-9.552,0.059,0.289,0.16899999999999998,0.0391,410160
[749671],0.488,0.332,0.28,131.047,-13.024,0.521,7.070000000000001e-05,0.104,0.0282,224907
[233066],0.3670000000000001,0.727,0.5579999999999999,176.86,-5.994,0.138,0.488,0.22,0.0405,359907
[170381],0.544,0.738,0.375,117.826,-9.587,0.0201,0.0013800000000000002,0.0497,0.04,236760
[592401],0.618,0.8759999999999999,0.967,138.783,-8.059,0.4,0.0,0.19,0.0389,153791
[486047],0.7959999999999999,0.6890000000000001,0.8320000000000001,88.397,-6.184,0.194,0.0,0.289,0.0647,145293
[22124],0.487,0.987,0.175,108.493,-4.753,2.81e-05,0.0338,0.0617,0.0832,249880
[169099],0.511,0.611,0.8959999999999999,129.94,-11.037,0.157,0.0,0.116,0.0291,209133
[69534],0.366,0.979,0.716,146.519,-4.383,0.0033200000000000005,0.0,0.386,0.0518,269893
[260212],0.653,0.94,0.926,123.947,-4.981,0.115,0.0056700000000000006,0.504,0.0492,307440
[472102],0.765,0.6559999999999999,0.545,119.997,-6.112,0.00364,0.00868,0.0918,0.0504,247533
[674332],0.885,0.7659999999999999,0.7709999999999999,111.413,-10.997,0.0739,0.000735,0.28600000000000003,0.0449,293867
[950441],0.5589999999999999,0.865,0.925,162.736,-8.871,0.398,7.09e-06,0.0388,0.0365,252973
[468938],0.775,0.731,0.821,131.105,-5.4460000000000015,0.189,0.0,0.129,0.134,256427
[806542],0.5539999999999999,0.345,0.542,104.737,-7.87,0.58,6.1e-05,0.348,0.027000000000000003,180667
[895136],0.518,0.436,0.27,80.88,-14.134,0.0157,0.000621,0.079,0.0349,236973
"[781837, 792507]",0.433,0.36,0.376,120.995,-10.624,0.772,4.67e-06,0.117,0.0346,189147
[5980],0.669,0.425,0.7,165.31400000000005,-18.404,0.799,0.0111,0.152,0.14,166507
[186312],0.816,0.7509999999999999,0.8270000000000001,104.009,-4.9510000000000005,0.453,0.00115,0.302,0.0617,276040
[789775],0.6459999999999999,0.631,0.879,116.548,-8.048,0.6829999999999999,0.416,0.132,0.0357,236709
[848034],0.537,0.446,0.715,133.792,-14.978,0.8340000000000001,0.0104,0.107,0.0289,154627
[816890],0.5589999999999999,0.206,0.467,98.483,-13.695,0.947,0.0013800000000000002,0.152,0.0417,113827
[88180],0.5429999999999999,0.922,0.769,168.66299999999995,-3.552,0.00124,0.0,0.08,0.184,203333
[1176481],0.723,0.6829999999999999,0.693,132.023,-10.517,0.207,4.25e-06,0.133,0.0349,263107
[888730],0.449,0.7070000000000001,0.57,93.457,-2.015,0.726,1.74e-06,0.0951,0.0455,138987
[277351],0.578,0.252,0.311,73.21,-13.009,0.4970000000000001,0.255,0.0774,0.0288,190240
[234325],0.7170000000000001,0.588,0.7340000000000001,143.996,-9.558,0.474,0.00128,0.107,0.0456,139747
[334740],0.672,0.399,0.8190000000000001,91.884,-14.507,0.175,3.71e-05,0.0802,0.0275,195253
[5501],0.434,0.96,0.698,118.97,-3.556,0.000941,0.0286,0.0437,0.0462,110800
[493848],0.654,0.371,0.71,118.61,-15.098,0.0204,0.923,0.101,0.0907,329267
[100160],0.599,0.8220000000000001,0.921,98.469,-5.26,0.465,0.0,0.0545,0.226,135240
[210830],0.5589999999999999,0.733,0.611,145.115,-5.659,0.314,0.0,0.284,0.171,316053
[106916],0.619,0.317,0.412,147.575,-9.546,0.787,0.0,0.104,0.0333,295160
[246960],0.8340000000000001,0.449,0.86,129.642,-14.137,0.259,0.0,0.139,0.0409,309667
[166505],0.327,0.39,0.0649,97.938,-9.131,0.129,0.0198,0.119,0.0358,150787
[184043],0.235,0.99,0.156,158.47299999999996,-4.1789999999999985,8.35e-06,0.8029999999999999,0.384,0.13699999999999998,204027
[68551],0.68,0.8490000000000001,0.536,111.969,-6.475,0.0862,0.00013000000000000002,0.174,0.0376,243520
[988440],0.252,0.433,0.607,65.256,-16.487000000000002,0.307,0.644,0.297,0.0851,460596
[117844],0.431,0.895,0.47,74.86399999999998,-14.512,0.127,0.00691,0.975,0.398,255640
[309458],0.632,0.501,0.778,142.967,-11.197,0.635,0.00154,0.362,0.0522,156893
[131650],0.5670000000000001,0.52,0.64,130.64,-13.321,0.0664,0.0008550000000000001,0.105,0.0489,290800
[128099],0.845,0.6459999999999999,0.77,98.291,-9.261,0.5,0.0,0.0706,0.18600000000000005,415400
[788568],0.446,0.624,0.971,136.404,-11.363,0.518,0.000115,0.274,0.0287,124893
[137390],0.516,0.748,0.7190000000000001,93.927,-7.184,0.292,0.763,0.11,0.0281,258853
[540883],0.445,0.922,0.449,129.502,-6.665,0.0189,0.00244,0.181,0.0443,298160
[139026],0.266,0.759,0.813,143.929,-8.224,0.0021,0.579,0.0561,0.0328,430320
[6613],0.489,0.536,0.61,136.908,-13.289,0.654,0.000433,0.337,0.0384,358627
[46861],0.502,0.321,0.905,105.427,-14.278,0.845,0.0,0.326,0.0389,177267
[170369],0.455,0.573,0.644,117.252,-11.300999999999998,0.0134,0.0304,0.428,0.0355,348240
[239859],0.25,0.141,0.0387,45.688,-22.214,0.262,0.7909999999999999,0.425,0.0427,79267
[481461],0.754,0.54,0.746,122.355,-13.61,0.44,0.000123,0.121,0.0453,194133
[574772],0.479,0.8859999999999999,0.489,100.436,-4.642,1.4300000000000004e-05,0.6,0.0793,0.0351,263667
[189644],0.317,0.0615,0.071,108.691,-18.306,0.89,1.65e-06,0.354,0.0394,196120
[607283],0.348,0.908,0.868,102.087,-5.143,0.242,2.04e-06,0.185,0.0624,165827
[868174],0.561,0.932,0.586,103.04,-5.563,0.00255,0.0,0.14400000000000002,0.0614,275587
[2031918],0.5660000000000001,0.5760000000000001,0.607,138.045,-4.859,0.0578,0.0,0.0523,0.0365,237693
[861600],0.541,0.904,0.833,121.386,-6.384,0.0423,0.0,0.0589,0.0404,236435
[625739],0.6779999999999999,0.493,0.914,122.627,-13.782,0.0882,0.153,0.264,0.0302,166960
[185948],0.319,0.204,0.295,83.28200000000002,-12.974,0.922,0.0,0.0733,0.0359,227053
"[597266, 490416]",0.599,0.183,0.28300000000000003,72.903,-14.362,0.731,0.5720000000000001,0.499,0.0482,469013
[934069],0.7979999999999999,0.455,0.963,124.653,-9.268,0.474,4.120000000000001e-05,0.336,0.0793,162960
[686560],0.667,0.825,0.7490000000000001,151.54399999999995,-6.621,0.179,1.86e-05,0.24,0.0485,235600
[135273],0.515,0.412,0.444,78.352,-10.995,0.691,0.09,0.0907,0.033,250587
[548020],0.502,0.856,0.918,169.56099999999995,-5.662000000000001,0.595,7.75e-05,0.29600000000000004,0.0438,332253
[390477],0.584,0.585,0.833,158.736,-13.936,0.038,0.0008820000000000002,0.329,0.0429,280440
[232564],0.514,0.358,0.106,128.076,-8.453,0.63,0.0174,0.109,0.0307,284973
[796734],0.5589999999999999,0.473,0.397,121.227,-7.7120000000000015,0.446,0.00141,0.154,0.0279,192827
[610880],0.508,0.39,0.197,72.903,-10.079,0.14400000000000002,2.16e-06,0.241,0.0284,282933
[569685],0.383,0.368,0.22,125.562,-14.868,0.593,0.0,0.0701,0.041,242400
[387352],0.513,0.334,0.8170000000000001,106.899,-15.351,0.868,0.175,0.0973,0.0312,175000
[582419],0.183,0.94,0.22,169.618,-11.864,0.0022,0.004379999999999999,0.404,0.099,89373
[239921],0.7120000000000001,0.722,0.496,115.722,-13.825,0.409,0.391,0.104,0.039,286400
[2518003],0.564,0.594,0.507,89.39399999999998,-9.912,0.119,0.0,0.536,0.155,213622
[761179],0.6459999999999999,0.77,0.6809999999999999,99.165,-6.596,0.00249,0.0,0.0715,0.226,236133
[754032],0.6890000000000001,0.313,0.625,133.754,-10.073,0.789,0.0,0.14400000000000002,0.0366,108853
[837592],0.373,0.202,0.263,98.54,-10.307,0.904,0.0,0.303,0.0292,238907
[883318],0.371,0.259,0.0467,140.425,-11.352,0.443,0.00384,0.0752,0.0312,163707
[94210],0.609,0.506,0.93,141.248,-10.747,0.79,0.6809999999999999,0.114,0.0413,155133
[184451],0.703,0.653,0.8690000000000001,115.896,-7.979,0.439,0.0,0.305,0.0297,202747
[355142],0.473,0.856,0.5579999999999999,143.099,-8.258,0.00182,0.00936,0.0745,0.0549,253733
[351227],0.5820000000000001,0.467,0.879,165.21,-12.597,0.12,0.0,0.298,0.0391,270693
[3314964],0.584,0.607,0.374,117.817,-6.605,0.426,0.0,0.101,0.0356,194827
[303506],0.7290000000000001,0.684,0.904,141.192,-4.331,0.101,0.0,0.14400000000000002,0.123,193333
[474482],0.446,0.847,0.586,155.748,-9.58,0.00387,0.0,0.153,0.22,117733
[350840],0.698,0.763,0.969,140.71200000000002,-9.034,0.0328,0.0,0.0471,0.0621,172867
[825251],0.435,0.913,0.219,134.881,-6.3,4.61e-05,0.000215,0.157,0.0577,273373
[755918],0.471,0.836,0.38,112.074,-6.516,0.5429999999999999,0.00949,0.121,0.12,208173
[883318],0.442,0.995,0.639,127.02,-1.6740000000000002,0.0108,0.0,0.33,0.126,112533
[661524],0.698,0.478,0.746,126.569,-13.861,0.0263,0.0,0.313,0.0457,285600
[858827],0.306,0.6859999999999999,0.175,83.402,-6.928,0.414,0.0,0.112,0.0347,277827
[2532578],0.7040000000000001,0.45,0.507,85.053,-9.908,0.61,0.778,0.193,0.0748,183609
[748222],0.5429999999999999,0.705,0.334,119.252,-8.062000000000001,0.0111,0.188,0.237,0.0465,231707
[142208],0.485,0.978,0.0509,101.297,-9.503,0.88,0.0,0.6779999999999999,0.888,411093
[347886],0.361,0.0178,0.147,93.24,-28.733,0.993,0.000269,0.152,0.0532,131840
[781423],0.463,0.255,0.478,117.003,-21.087,0.809,0.9,0.0572,0.0562,530867
[792507],0.522,0.35700000000000004,0.742,124.014,-13.064,0.28,0.0,0.0474,0.067,158507
"[816890, 838300]",0.621,0.292,0.511,80.732,-11.807,0.584,0.0,0.0987,0.035,161387
[209142],0.24,0.877,0.875,180.03,-6.401,0.034,0.0,0.127,0.0505,168053
[96379],0.5670000000000001,0.501,0.2,142.589,-8.038,0.0995,0.0,0.0986,0.0241,236773
[749571],0.393,0.936,0.5539999999999999,161.904,-3.39,0.0273,0.000322,0.329,0.0366,218347
[354105],0.331,0.845,0.525,76.69800000000002,-7.55,0.411,0.000412,0.124,0.0889,219613
[102985],0.447,0.526,0.13699999999999998,79.657,-8.064,0.413,0.0,0.12,0.0299,239640
[612716],0.623,0.449,0.5720000000000001,84.383,-13.333,0.212,0.0,0.0613,0.0253,256000
[208076],0.675,0.616,0.723,134.621,-10.291,0.0173,1e-06,0.131,0.0769,395280
[335747],0.457,0.955,0.6409999999999999,170.192,-5.395,0.00367,4.9000000000000005e-06,0.324,0.131,148027
[30250],0.285,0.0718,0.116,116.612,-19.658,0.963,0.8909999999999999,0.0595,0.0415,598867
[480086],0.644,0.589,0.688,88.641,-5.715,0.7859999999999999,0.00103,0.149,0.0456,156293
[137390],0.526,0.762,0.505,136.203,-12.437,0.000972,0.000116,0.338,0.0342,214400
[817754],0.604,0.0681,0.476,83.148,-17.794,0.946,0.0,0.244,0.0425,151667
[531986],0.519,0.902,0.624,119.083,-9.962,0.021,0.000742,0.294,0.051,376907
[940831],0.6809999999999999,0.484,0.923,129.733,-13.67,0.317,0.0,0.121,0.0348,206800
[6334],0.306,0.098,0.0966,110.333,-17.247,0.941,0.0508,0.0974,0.032,217893
[217792],0.688,0.659,0.901,115.365,-13.251,0.00982,0.00328,0.212,0.0295,154607
"[740576, 731975]",0.172,0.0857,0.0496,77.834,-17.69,0.986,0.000278,0.0972,0.0491,301133
[325459],0.488,0.65,0.715,155.858,-15.228,0.00232,0.0224,0.135,0.0435,197507
[335747],0.34600000000000003,0.884,0.7559999999999999,132.394,-6.855,0.0002,0.0,0.104,0.0451,174760
[489316],0.526,0.0428,0.0853,74.116,-29.59,0.943,0.8909999999999999,0.0994,0.067,162200
[46814],0.483,0.8440000000000001,0.5429999999999999,151.977,-5.043,0.00481,7.290000000000001e-05,0.405,0.0314,229533
[667622],0.588,0.667,0.93,103.313,-9.875,0.0284,0.0,0.138,0.0358,268440
[816890],0.5429999999999999,0.438,0.851,182.191,-7.987999999999999,0.727,1.63e-06,0.0669,0.0754,141013
[606283],0.68,0.5670000000000001,0.841,102.1,-16.952,0.249,0.0005110000000000001,0.0996,0.0453,186533
[61938],0.516,0.639,0.6759999999999999,134.412,-9.621,0.00178,5.83e-05,0.16699999999999998,0.0315,268273
[484145],0.715,0.546,0.944,121.742,-9.753,0.534,0.0,0.0769,0.0327,153640
[583723],0.0881,0.219,0.0826,85.227,-16.413,0.6759999999999999,0.95,0.12,0.0342,392200
[987491],0.696,0.917,0.962,149.44799999999995,-6.187,0.333,0.000472,0.0889,0.0365,238120
[848784],0.55,0.365,0.737,117.66,-10.068,0.967,0.000346,0.17,0.0391,170600
[46814],0.523,0.725,0.528,155.855,-5.448,0.0558,6.96e-06,0.0937,0.0339,214800
[551762],0.5589999999999999,0.961,0.6970000000000001,143.974,-4.162,0.165,0.0,0.152,0.0544,151800
[1006782],0.474,0.284,0.7040000000000001,176.21400000000003,-13.787,0.955,0.000133,0.34,0.0692,175308
[923384],0.5920000000000001,0.7,0.8440000000000001,135.447,-11.300999999999998,0.184,3.3799999999999995e-05,0.142,0.0362,198093
[39637],0.604,0.71,0.5539999999999999,113.518,-10.787,0.599,0.0,0.0948,0.03,264027
[1908947],0.477,0.907,0.6809999999999999,98.991,-5.688,0.00152,0.000204,0.36,0.0259,170800
[180228],0.407,0.375,0.885,125.849,-14.223,0.7440000000000001,2.89e-05,0.168,0.0326,162987
[317093],0.278,0.39,0.0929,89.51899999999998,-10.622,0.748,0.00271,0.25,0.0283,182400
[21744],0.523,0.797,0.5670000000000001,132.542,-9.907,0.241,0.278,0.182,0.071,219173
[299668],0.482,0.615,0.4370000000000001,96.307,-11.093,0.008879999999999999,1.78e-06,0.0431,0.0398,230533
[307461],0.536,0.737,0.857,176.717,-7.36,0.293,0.000115,0.306,0.0504,226760
[543169],0.555,0.71,0.924,119.372,-5.561,0.00119,0.0411,0.0465,0.0322,288267
[891032],0.338,0.899,0.609,125.433,-8.305,0.006679999999999999,0.377,0.276,0.0981,172867
[2495841],0.669,0.444,0.7709999999999999,179.93200000000004,-8.652000000000001,0.522,1.28e-06,0.165,0.0584,115520
[337119],0.642,0.853,0.6940000000000001,141.66299999999995,-5.2879999999999985,0.041,0.00035,0.361,0.0338,163533
[3158075],0.484,0.731,0.51,101.654,-6.694,0.431,0.0,0.151,0.0379,204280
[15158],0.672,0.8370000000000001,0.703,167.28900000000004,-5.947,0.106,0.0,0.194,0.315,253040
[423829],0.447,0.247,0.391,121.418,-16.015,0.82,0.959,0.104,0.0341,255160
"[39656, 519715, 396372]",0.552,0.509,0.74,112.049,-9.828,0.605,0.509,0.0827,0.0428,407600
[119651],0.653,0.449,0.961,178.396,-13.282,0.136,0.173,0.0936,0.0411,189933
[750742],0.382,0.996,0.327,93.345,-4.119,0.0020800000000000003,0.0,0.417,0.104,147840
[15856],0.662,0.823,0.435,118.958,-4.7,0.073,0.0,0.0833,0.0971,191786
[668448],0.456,0.476,0.48,141.317,-8.895,0.934,0.0271,0.17,0.0514,300960
[239859],0.428,0.34600000000000003,0.504,124.572,-14.561,0.743,0.911,0.134,0.037000000000000005,245133
[73383],0.873,0.506,0.7909999999999999,100.286,-13.739,0.0744,0.163,0.0745,0.0451,298067
[740576],0.211,0.0738,0.0432,84.17299999999999,-18.933,0.984,0.000687,0.0925,0.0435,333413
